0.0 0.0 -2.9224562305118127 -29.443126842185258 -29.444455732956328
0.01 0.031419068442742205 -2.92238564746195 -29.43458626732819 -29.444455732956328
0.02 0.06283813688548441 -2.922173886986571 -29.408977733735423 -29.444455732956328
0.03 0.09425720532822662 -2.9218209150985737 -29.366340782602602 -29.444455732956328
0.04 0.12567627377096882 -2.9213266751203246 -29.306741210222626 -29.444455732956328
0.05 0.15709534221371102 -2.9206910876348955 -29.230270909783055 -29.444455732956328
0.06 0.18851441065645325 -2.9199140504176455 -29.137047650575717 -29.444455732956328
0.07 0.21993347909919544 -2.9189954383480163 -29.02721479530826 -29.444455732956328
0.08 0.25135254754193764 -2.917935103301335 -28.900940956400785 -29.444455732956328
0.09 0.28277161598467987 -2.9167328740204193 -28.758419592339678 -29.444455732956328
0.1 0.31419068442742204 -2.915388555966688 -28.59986854534684 -29.444455732956328
0.11 0.34560975287016427 -2.913901931150472 -28.4255295218031 -29.444455732956328
0.12 0.3770288213129065 -2.912272757940157 -28.235667517040753 -29.444455732956328
0.13 0.40844788975564866 -2.9105007708497483 -28.030570186289474 -29.444455732956328
0.14 0.4398669581983909 -2.908585680304386 -27.810547163723573 -29.444455732956328
0.15 0.47128602664113306 -2.906527172383311 -27.57592933171454 -29.444455732956328
0.16 0.5027050950838753 -2.9043249085397003 -27.3270680425412 -29.444455732956328
0.17 0.5341241635266175 -2.901978525296766 -27.064334294950413 -29.444455732956328
0.18 0.5655432319693597 -2.899487633919416 -26.788117868092574 -29.444455732956328
0.19 0.5969623004121019 -2.896851820060755 -26.498826415478685 -29.444455732956328
0.2 0.6283813688548441 -2.8940706433826 -26.196884521718797 -29.444455732956328
0.21 0.6598004372975863 -2.8911436371491464 -25.88273272490438 -29.444455732956328
0.22 0.6912195057403285 -2.888070307792836 -25.556826507589943 -29.444455732956328
0.23 0.7226385741830708 -2.8848501344513973 -25.21963525941103 -29.444455732956328
0.24 0.754057642625813 -2.8814825684749534 -24.87164121444726 -29.444455732956328
0.25 0.7854767110685551 -2.877967032902011 -24.5133383664988 -29.444455732956328
0.26 0.8168957795112973 -2.8743029219030385 -24.14523136549371 -29.444455732956328
0.27 0.8483148479540396 -2.8704896001902505 -23.76783439828108 -29.444455732956328
0.28 0.8797339163967818 -2.8665264023921067 -23.3816700570908 -29.444455732956328
0.29 0.911152984839524 -2.862412632390919 -22.987268198955427 -29.444455732956328
0.3 0.9425720532822661 -2.8581475626218324 -22.585164799392576 -29.444455732956328
0.31 0.9739911217250083 -2.8537304333313163 -22.17590080363803 -29.444455732956328
0.32 1.0054101901677506 -2.8491604517931415 -21.760020978699792 -29.444455732956328
0.33 1.0368292586104928 -2.844436791479682 -21.338072769472678 -29.444455732956328
0.34 1.068248327053235 -2.8395585911861723 -20.91060516211103 -29.444455732956328
0.35000000000000003 1.0996673954959773 -2.834524954105375 -20.478167557804287 -29.444455732956328
0.36 1.1310864639387195 -2.829334946849901 -20.041308660037338 -29.444455732956328
0.37 1.1625055323814617 -2.823987598419161 -19.600575378343787 -29.444455732956328
0.38 1.1939246008242037 -2.818481899107685 -19.15651175147729 -29.444455732956328
0.39 1.225343669266946 -2.812816799351222 -18.70965789283334 -29.444455732956328
0.4 1.2567627377096882 -2.806991208506706 -18.260548960852134 -29.444455732956328
0.41000000000000003 1.2881818061524304 -2.8010039935617836 -17.809714157022686 -29.444455732956328
0.42 1.3196008745951726 -2.7948539777691535 -17.357675753990172 -29.444455732956328
0.43 1.3510199430379148 -2.788539939200483 -16.904948156142062 -29.444455732956328
0.44 1.382439011480657 -2.7820606092140796 -16.452036994915737 -29.444455732956328
0.45 1.4138580799233993 -2.775414670829837 -15.99943826093054 -29.444455732956328
0.46 1.4452771483661415 -2.768600757004215 -15.547637474901649 -29.444455732956328
0.47000000000000003 1.4766962168088837 -2.7616174487971334 -15.097108899142286 -29.444455732956328
0.48 1.508115285251626 -2.754463273421633 -14.648314791305214 -29.444455732956328
0.49 1.539534353694368 -2.7471367021659523 -14.20170470185488 -29.444455732956328
0.5 1.5709534221371102 -2.739636148176293 -13.75771481659835 -29.444455732956328
0.51 1.6023724905798524 -2.7319599640869043 -13.316767345437572 -29.444455732956328
0.52 1.6337915590225947 -2.724106439482213 -12.879269958337293 -29.444455732956328
0.53 1.6652106274653369 -2.7160737981734737 -12.445615269333805 -29.444455732956328
0.54 1.696629695908079 -2.70786019526978 -12.016180369239349 -29.444455732956328
0.55 1.7280487643508213 -2.699463714020175 -11.591326407526722 -29.444455732956328
0.56 1.7594678327935636 -2.6908823623999147 -11.171398223708822 -29.444455732956328
0.5700000000000001 1.7908869012363058 -2.6821140694096237 -10.756724028359281 -29.444455732956328
0.58 1.822305969679048 -2.6731566810509553 -10.347615133753301 -29.444455732956328
0.59 1.85372503812179 -2.664007955936299 -9.944365733943606 -29.444455732956328
0.6 1.8851441065645322 -2.654665560482899 -9.547252733924806 -29.444455732956328
0.61 1.9165631750072745 -2.645127063633222 -9.156535627381707 -29.444455732956328
0.62 1.9479822434500167 -2.635389931033272 -8.772456422363474 -29.444455732956328
